ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2022-1-FI01-KA122-ADU-000077586,Teknologiaosaamisen vahvistaminen,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10297679,,Nurmijärven Opiston kannatusyhdistys ry,Non-governmental organisation/association,Nurmijärvi,Helsinki-Uusimaa,18,08/01/2022,01/31/2024,11393,TOPIC-97_TOPIC-72_TOPIC-163,New learning and teaching methods and approaches_Cooperation between educational institutions and business_Digital skills and competences,#N/A
2022-1-FI01-KA122-ADU-000077448,Eurooppalaisen koulutusyhteistyön kehittäminen digitaalisia alustoja hyödyntäen,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10071612,,Savonlinnan lyseon lukio ja Savonlinnan aikuislukio,School/Institute/Educational centre – Adult education,Savonlinna,Etelä-Savo,18,09/01/2022,02/29/2024,5998,TOPIC-35_TOPIC-187_TOPIC-163,Teaching and learning of foreign languages_International relations and development cooperation_Digital skills and competences,#N/A
2022-1-FI01-KA122-ADU-000077419,VOPille oppia Euroopasta,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10090001,,Koulutuskuntayhtymä Tavastia,School/Institute/Educational centre – Adult education,Hämeenlinna,Kanta-Häme,15,06/01/2022,08/31/2023,26430,TOPIC-180_TOPIC-160_TOPIC-159,"Physical and mental health, well-being_Democracy and inclusive democratic participation_Awareness about the European Union",#N/A
2022-1-FI01-KA122-ADU-000076934,Ett välmående civilsamhälle,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10289718,,Förbundsarenan rf,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,12,06/01/2022,05/31/2023,30003,TOPIC-83_TOPIC-70_TOPIC-176,"European identity, citizenship and values_Cultural heritage_Inter-regional cooperation",#N/A
2022-1-FI01-KA122-ADU-000076276,Work with us - When life and future matter,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10290970,,Kokkolan aikuislukio,School/Institute/Educational centre – Adult education,Kokkola,Keski-Pohjanmaa,18,08/14/2022,02/13/2024,11262,TOPIC-70_TOPIC-165_TOPIC-102,"Cultural heritage_Inclusion, promoting equality and non-discrimination_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-ADU-000074042,Elämää moninaisuudessa,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10174505,,Suomen bibliodraamayhdistys ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,18,06/22/2022,12/21/2023,24179,TOPIC-72_TOPIC-41_TOPIC-168,Cooperation between educational institutions and business_Entrepreneurial learning - entrepreneurship education_Development of disadvantaged rural and urban areas,#N/A
2022-1-FI01-KA122-ADU-000073398,Företagsam Skärgård goes international,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10294984,,Företagsam Skärgård rf,Non-governmental organisation/association,Maarianhamina,Ahvenanmaa,18,06/01/2022,11/30/2023,7492,TOPIC-92_TOPIC-83_TOPIC-165,"Social assistance and welfare_European identity, citizenship and values_Inclusion, promoting equality and non-discrimination",#N/A
2022-1-FI01-KA122-ADU-000073278,Yhteisöllisyyden ja osallisuuden kehittäminen monikulttuurisessa kanssakäymisessä,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10042393,,Korpisaaren säätiö,Foundation,Ilmajoki,Etelä-Pohjanmaa,9,08/15/2022,05/14/2023,20928,TOPIC-70_TOPIC-190_TOPIC-161,"Cultural heritage_Digital content, technologies and practices_Creativity, arts and culture",#N/A
2022-1-FI01-KA122-ADU-000070523,Tietojen ja taitojen syventäminen,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10296899,,Laila Pullisen säätiö sr,Foundation,Vantaa,Helsinki-Uusimaa,18,06/01/2022,11/30/2023,8200,TOPIC-61_TOPIC-161_TOPIC-131,"Green skills_Creativity, arts and culture_Key competences development",#N/A
2022-1-FI01-KA122-ADU-000070218,Kulttuurivaihtoa kansanopistossa,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10146602,,Kirkkopalvelut ry,Non-governmental organisation/association,Järvenpää,Helsinki-Uusimaa,18,09/01/2022,02/29/2024,40 822 €,TOPIC-97_TOPIC-41_TOPIC-13,New learning and teaching methods and approaches_Entrepreneurial learning - entrepreneurship education_Environment and climate change,#N/A
2022-1-FI01-KA122-ADU-000069429,Sustainable Entrepreneurship in Keski-Suomen muotoilu- ja taideteollisuusyhdistys Materia ry,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10283536,,Keski-Suomen muotoilu- ja taideteollisuusyhdistys Materia ry,Non-governmental organisation/association,Jyväskylä,Keski-Suomi,18,06/01/2022,11/30/2023,20060,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000064133,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10171962,Accreditation for an individual organisation,Seinäjoen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Seinäjoki,Etelä-Pohjanmaa,24,06/01/2022,05/31/2024,263040,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000063902,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10143750,Accreditation for an individual organisation,Rovaniemen koulutuskuntayhtymä REDU,School/Institute/Educational centre – Vocational Training (secondary level),Rovaniemi,Lappi,24,06/01/2022,05/31/2024,239977,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000063269,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10050402,Accreditation for an individual organisation,Tanhuvaaran Säätiö,School/Institute/Educational centre – Vocational Training (secondary level),Savonlinna,Etelä-Savo,24,06/01/2022,05/31/2024,43518,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062943,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10119686,Accreditation for an individual organisation,Kiipulasäätiö,School/Institute/Educational centre – Vocational Training (secondary level),Janakkala,Kanta-Häme,24,06/01/2022,05/31/2024,177056,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062931,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10034089,Accreditation for an individual organisation,Ahlmanin koulun säätiö,School/Institute/Educational centre – Vocational Training (secondary level),Tampere,Pirkanmaa,24,06/01/2022,05/31/2024,43660,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062801,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10087929,Accreditation for an individual organisation,Lounais-Hämeen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Forssa,Kanta-Häme,24,06/01/2022,05/31/2024,156008,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062443,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10316474,Accreditation for an individual organisation,Kolmen kampuksen urheiluopisto Oy,School/Institute/Educational centre – Vocational Training (secondary level),Lahti,Päijät-Häme,24,06/01/2022,05/31/2024,58025,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000062299,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10072417,Accreditation for an individual organisation,Kuopion konservatorio,School/Institute/Educational centre – Vocational Training (secondary level),Kuopio,Pohjois-Savo,24,06/01/2022,05/31/2024,24915,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000061158,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10154163,Accreditation for an individual organisation,Ammattiopisto Luovi Oy,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Helsinki-Uusimaa,24,06/01/2022,05/31/2024,111560,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000060911,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10037790,Accreditation for an individual organisation,Jyväskylän koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Jyväskylä,Keski-Suomi,24,06/01/2022,05/31/2024,374533,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000060679,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10090001,Accreditation for an individual organisation,Koulutuskuntayhtymä Tavastia,School/Institute/Educational centre – Vocational Training (secondary level),Hämeenlinna,Kanta-Häme,24,06/01/2022,05/31/2024,206450,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000060536,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10206303,Accreditation for an individual organisation,Äänekosken ammatillisen koulutuksen kuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Äänekoski,Keski-Suomi,24,06/01/2022,05/31/2024,77944,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059519,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10188993,Accreditation for an individual organisation,Kainuun ammattiopisto,School/Institute/Educational centre – Vocational Training (secondary level),Kajaani,Kainuu,24,06/01/2022,05/31/2024,185810,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059481,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10194931,Accreditation for an individual organisation,Vantaan kaupunki,School/Institute/Educational centre – Vocational Training (secondary level),Vantaa,Helsinki-Uusimaa,24,06/01/2022,05/31/2024,179 116 €,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059454,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10181109,Accreditation for an individual organisation,Svenska Framtidsskolan i Helsingforsregionen Ab,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,24,06/01/2022,05/31/2024,93880,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059424,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10191525,Accreditation for an individual organisation,Valkeakosken seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Valkeakoski,Pirkanmaa,24,06/01/2022,05/31/2024,96040,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059420,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10043998,Accreditation for an individual organisation,Kotkan-Haminan seudun koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Kotka,Kymenlaakso,24,06/01/2022,05/31/2024,156130,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059348,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10129575,Accreditation for an individual organisation,Koulutuskuntayhtymä OSAO,School/Institute/Educational centre – Vocational Training (secondary level),Oulu,Pohjois-Pohjanmaa,24,06/01/2022,05/31/2024,395075,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000059329,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10085627,Accreditation for an individual organisation,Lounais-Suomen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Loimaa,Varsinais-Suomi,24,06/01/2022,05/31/2024,87520,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058650,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10146602,Accreditation for an individual organisation,Kirkkopalvelut ry,School/Institute/Educational centre – Vocational Training (secondary level),Järvenpää,Helsinki-Uusimaa,24,06/01/2022,05/31/2024,170382,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058576,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10114263,Accreditation for an individual organisation,Allianssin kehittämispalvelut oy,Small and medium sized enterprise,Helsinki,Helsinki-Uusimaa,24,06/01/2022,05/31/2024,198540,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058492,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10048127,Accreditation for a mobility consortium coordinator,Turun kristillisen opiston säätiö,School/Institute/Educational centre – Vocational Training (secondary level),Turku,Varsinais-Suomi,24,06/01/2022,05/31/2024,107610,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058475,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10159172,Accreditation for an individual organisation,Suomen Diakoniaopisto SDO Oy,School/Institute/Educational centre – Vocational Training (secondary level),Helsinki,Helsinki-Uusimaa,24,06/01/2022,05/31/2024,73450,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000058003,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10119370,Accreditation for an individual organisation,"Luksia, Municipal Education and Training Consortium in Western Uusimaa",School/Institute/Educational centre – Vocational Training (secondary level),Lohja,Helsinki-Uusimaa,24,06/01/2022,05/31/2024,193420,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000057712,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10143085,Accreditation for an individual organisation,Etelä-Karjalan koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Lappeenranta,Etelä-Karjala,24,06/01/2022,05/31/2024,163677,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000057568,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10163600,Accreditation for an individual organisation,Länsirannikon koulutus Oy,School/Institute/Educational centre – Vocational Training (secondary level),Rauma,Satakunta,24,06/01/2022,05/31/2024,73260,#N/A,#N/A,#N/A
2022-1-FI01-KA121-VET-000057473,,Accredited projects for mobility of learners and staff in vocational education and training,KA121-VET,2022,E10173599,Accreditation for an individual organisation,Jokilaaksojen koulutuskuntayhtymä,School/Institute/Educational centre – Vocational Training (secondary level),Nivala,Pohjois-Pohjanmaa,24,06/01/2022,05/31/2024,201381,#N/A,#N/A,#N/A
